"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Carlos Santana","CLE","158","686","34","110","93","4","15.7%","15.7%",".234",".293",".281",".397",".515",".380",".367","138","1.5","35.2","-10.7","4.8","161","96","30","1","108","108","3","0",".911","1.20","17.1%","45.2%","37.7%","9.1%","19.3%","6.6%","21.2%","66.2%","39.3%","66.2%","87.6%","80.7%","40.4%","7.6%","44.8%","24.5%",".266","91.8","11.7","9.4%","112.8",".480","2396"
"Austin Meadows","TBR","138","591","33","83","89","12","9.1%","22.2%",".268",".331",".291",".364",".558",".380",".375","144","-1.0","32.2","-7.0","4.5","154","85","29","7","54","131","7","7",".922","0.80","23.1%","34.1%","42.9%","9.9%","19.3%","5.1%","27.4%","62.2%","42.2%","63.2%","87.9%","78.6%","42.5%","9.0%","42.9%","28.8%",".282","90.4","16.7","11.5%","115.4",".545","15672"
"Kris Bryant","CHC","147","634","31","108","77","4","11.7%","22.9%",".239",".331",".282",".382",".521",".379",".349","134","3.8","31.9","-4.0","4.7","153","86","35","1","74","145","15","0",".903","0.83","20.9%","35.9%","43.2%","11.6%","18.0%","5.6%","30.5%","76.0%","48.4%","60.3%","82.6%","74.1%","39.4%","12.6%","33.8%","25.7%",".247","87.6","19.2","8.8%","111.4",".463","15429"
"Yoan Moncada","CHW","132","559","25","83","79","10","7.2%","27.5%",".233",".406",".315",".367",".548",".379",".358","139","3.5","31.5","5.1","5.5","161","97","34","5","40","154","4","3",".915","1.23","23.1%","42.3%","34.5%","5.6%","20.2%","4.6%","32.7%","66.9%","47.3%","51.2%","83.3%","70.6%","42.7%","13.9%","47.9%","30.8%",".282","93.1","12.3","10.8%","115.8",".518","17232"
"Giancarlo Stanton","NYY","18","72","3","8","13","0","16.7%","33.3%",".203",".424",".288",".403",".492",".379",".395","139","-0.4","3.3","-1.6","0.4","17","11","3","0","12","24","0","0",".894","1.33","22.2%","44.4%","33.3%","16.7%","25.0%","18.8%","30.3%","56.4%","40.0%","55.0%","78.8%","67.5%","37.1%","13.0%","47.2%","32.4%",".266","92.7","7.9","25.0%","120.6",".518","4949"
"Miguel Sano","MIN","105","439","34","76","79","0","12.5%","36.2%",".329",".319",".247",".346",".576",".378",".368","138","-1.4","19.7","-6.3","2.8","94","39","19","2","55","159","3","1",".923","0.88","21.2%","36.9%","41.9%","8.6%","36.6%","8.5%","27.9%","68.0%","43.6%","42.8%","77.2%","63.8%","39.1%","15.8%","57.2%","31.1%",".235","94.4","15.9","20.3%","114.2",".550","12164"
"Josh Bell","PIT","143","613","37","94","116","0","12.1%","19.2%",".292",".288",".277",".367",".569",".378",".386","135","-5.0","23.2","-12.8","2.9","146","69","37","3","74","118","5","1",".936","1.18","18.8%","44.0%","37.3%","6.5%","23.9%","3.3%","30.2%","77.8%","48.1%","66.0%","83.2%","76.5%","37.7%","11.3%","46.4%","22.7%",".285","92.4","13.1","12.0%","116.2",".561","13145"
"Jorge Soler","KCR","162","679","48","95","117","3","10.8%","26.2%",".304",".294",".265",".354",".569",".378",".396","136","-0.7","30.4","-16.4","3.7","156","74","33","1","73","178","10","1",".922","0.95","19.5%","39.3%","41.2%","8.8%","28.1%","6.7%","27.1%","70.7%","44.0%","47.1%","83.7%","69.9%","38.8%","13.2%","49.5%","29.5%",".276","92.6","15.6","16.3%","115.7",".596","14221"
"Josh Donaldson","ATL","155","659","37","96","94","4","15.2%","23.5%",".262",".292",".259",".379",".521",".377",".385","131","-3.0","24.0","8.2","5.2","142","72","33","0","100","155","8","2",".900","1.16","21.5%","42.2%","36.4%","12.5%","25.7%","8.4%","25.7%","71.8%","43.8%","62.4%","76.6%","71.5%","39.3%","12.5%","50.5%","26.7%",".262","92.9","13.3","15.2%","114.2",".530","5038"
"Hunter Pence","TEX","83","316","18","53","59","6","8.2%","21.8%",".255",".333",".297",".358",".552",".377",".364","128","3.3","14.6","-7.8","1.8","85","49","17","1","26","69","2","1",".910","1.26","19.6%","44.7%","35.6%","6.4%","23.1%","11.2%","37.1%","75.0%","51.3%","61.8%","77.2%","70.3%","37.6%","15.3%","42.0%","28.4%",".282","91.5","9.9","9.1%","113.1",".516","8252"
"Rafael Devers","BOS","156","702","32","129","115","8","6.8%","17.0%",".244",".339",".311",".361",".555",".377",".368","132","2.3","31.3","11.9","6.7","201","111","54","4","48","119","4","8",".916","1.29","21.3%","44.4%","34.3%","9.9%","17.7%","6.8%","40.5%","76.2%","54.9%","71.9%","82.6%","77.9%","40.4%","12.1%","47.5%","23.4%",".298","92.5","10.4","8.1%","115.0",".528","17350"
"DJ LeMahieu","NYY","145","655","26","109","102","5","7.0%","13.7%",".191",".349",".327",".375",".518",".375",".376","136","-0.8","29.4","7.1","5.8","197","136","33","2","46","90","2","2",".893","1.91","23.7%","50.1%","26.2%","5.2%","19.3%","8.5%","30.2%","65.8%","45.6%","75.0%","91.8%","85.5%","43.0%","6.6%","47.6%","25.6%",".314","91.9","6.5","7.0%","111.1",".522","9874"
"Nick Solak","TEX","33","135","5","19","17","2","11.1%","21.5%",".198",".354",".293",".393",".491",".375",".339","126","-0.2","4.4","-5.8","0.3","34","22","6","1","15","29","4","0",".884","1.92","19.5%","52.9%","27.6%","8.3%","20.8%","15.2%","26.3%","64.8%","42.2%","64.7%","88.4%","79.7%","41.3%","8.5%","32.2%","28.4%",".249","88.3","6.3","9.2%","109.0",".426","19294"
"Jose Altuve","HOU","124","548","31","89","74","6","7.5%","15.0%",".252",".303",".298",".353",".550",".374",".344","137","-5.0","21.1","3.3","4.3","149","88","27","3","41","82","3","5",".903","1.53","17.6%","49.9%","32.5%","10.5%","23.3%","9.3%","32.7%","68.1%","46.8%","72.4%","86.9%","80.8%","39.9%","9.0%","33.6%","25.0%",".268","87.4","9.7","7.8%","109.3",".484","5417"
"J.D. Davis","NYM","140","453","22","65","57","3","8.4%","21.4%",".220",".355",".307",".369",".527",".373",".386","137","-2.8","19.3","-7.9","2.5","126","81","22","1","38","97","3","0",".895","1.56","22.9%","47.0%","30.2%","4.2%","23.2%","7.4%","27.7%","74.9%","48.9%","65.8%","78.6%","74.6%","44.9%","12.4%","47.3%","26.5%",".312","91.5","10.2","10.5%","114.7",".546","16219"
"Trey Mancini","BAL","154","679","35","106","97","1","9.3%","21.1%",".244",".326",".291",".364",".535",".373",".362","132","-2.1","25.9","-15.4","3.4","175","100","38","2","63","143","9","0",".899","1.44","22.2%","45.9%","31.9%","5.4%","23.6%","8.0%","33.4%","69.7%","48.1%","64.1%","83.4%","75.4%","40.6%","11.8%","42.7%","27.5%",".277","90.3","7.8","9.9%","113.9",".503","15149"
"Franchy Cordero","SDP","9","20","0","2","1","1","20.0%","35.0%",".067",".556",".333",".450",".400",".373",".344","134","0.8","1.7","-0.9","0.1","5","4","1","0","4","7","0","0",".850","0.67","37.5%","25.0%","37.5%","0.0%","0.0%","50.0%","17.7%","79.1%","42.9%","54.5%","73.5%","68.9%","41.0%","13.3%","33.3%","25.7%",".236","92.4","19.5","0.0%","102.3",".351","14567"
"Marcus Semien","OAK","162","747","33","123","92","10","11.6%","13.7%",".237",".294",".285",".369",".522",".373",".363","138","1.7","37.7","2.7","6.5","187","104","43","7","87","102","2","8",".892","1.06","20.0%","41.1%","38.9%","8.8%","15.3%","6.1%","23.0%","68.7%","42.1%","68.3%","89.6%","82.9%","41.8%","7.2%","37.6%","25.1%",".272","88.9","14.9","7.4%","108.2",".495","12533"
"Max Muncy","LAD","141","589","35","101","98","4","15.3%","25.3%",".265",".283",".251",".374",".515",".372",".380","133","4.8","30.3","0.4","4.8","122","64","22","1","90","149","8","1",".889","0.98","23.5%","37.8%","38.7%","3.8%","26.5%","10.9%","23.1%","64.0%","39.9%","59.0%","81.2%","73.6%","41.1%","10.5%","43.0%","28.7%",".261","89.8","14.4","11.1%","110.1",".510","13301"
"Mike Ford","NYY","50","163","12","30","25","0","10.4%","17.2%",".301",".243",".259",".350",".559",".372",".358","134","0.3","7.5","-3.4","1.0","37","18","7","0","17","28","3","0",".909","0.84","18.3%","37.4%","44.3%","9.8%","23.5%","2.3%","23.9%","63.1%","40.1%","63.0%","88.3%","79.5%","41.3%","8.2%","45.2%","28.6%",".278","91.9","15.6","6.1%","110.7",".478","15585"
"Jorge Bonifacio","KCR","5","21","0","3","3","0","4.8%","33.3%",".150",".538",".350",".381",".500",".372",".250","132","-0.3","0.5","-1.5","0.0","7","4","3","0","1","7","0","0",".881","1.20","15.4%","46.2%","38.5%","20.0%","0.0%","16.7%","36.4%","80.8%","50.6%","50.0%","90.5%","70.7%","32.1%","14.8%","30.8%","24.7%",".221","89.2","15.3","0.0%","105.7",".319","12174"
"Matt Joyce","ATL","129","238","7","32","23","0","16.0%","18.9%",".155",".351",".295",".408",".450",".372",".360","127","-0.1","8.5","-2.8","1.3","59","42","10","0","38","45","0","0",".858","0.95","29.2%","34.4%","36.4%","7.1%","12.5%","1.9%","25.5%","68.5%","42.7%","65.4%","82.5%","76.3%","40.0%","10.1%","33.5%","25.7%",".270","87.7","16.8","6.5%","106.7",".438","3353"
"Bryan Reynolds","PIT","134","546","16","83","68","3","8.4%","22.2%",".189",".387",".314",".377",".503",".371",".359","130","0.7","22.3","-4.6","3.4","154","97","37","4","46","121","6","2",".880","1.56","23.9%","46.4%","29.8%","6.3%","14.4%","9.2%","31.1%","74.2%","47.9%","59.0%","87.1%","75.9%","38.9%","11.5%","41.0%","24.9%",".293","89.5","9.4","6.7%","112.1",".474","19326"
"Justin Turner","LAD","135","549","27","80","67","2","9.3%","16.0%",".219",".304",".290",".372",".509",".370",".377","131","-1.1","21.4","3.0","4.1","139","88","24","0","51","88","14","0",".881","0.84","25.9%","33.8%","40.4%","5.0%","17.0%","7.5%","28.1%","67.6%","45.4%","76.1%","89.0%","84.5%","43.9%","7.0%","42.4%","24.4%",".286","90.3","17.8","7.3%","107.7",".516","5235"
"Sean Murphy","OAK","20","60","4","14","8","0","10.0%","26.7%",".321",".273",".245",".333",".566",".370",".344","136","0.6","3.3","1.2","0.6","13","4","5","0","6","16","1","0",".899","1.70","27.0%","45.9%","27.0%","10.0%","40.0%","0.0%","33.6%","66.7%","47.1%","58.8%","85.7%","74.4%","40.9%","12.1%","37.8%","29.6%",".245","90.7","7.3","8.1%","111.1",".479","19352"
"Gio Urshela","NYY","132","476","21","73","74","1","5.3%","18.3%",".219",".349",".314",".355",".534",".369",".348","132","-3.1","16.5","-5.0","2.8","139","84","34","0","25","87","5","1",".889","1.23","25.3%","41.2%","33.4%","10.0%","17.5%","5.4%","41.8%","77.0%","56.5%","73.0%","84.6%","79.6%","41.8%","11.5%","40.9%","23.7%",".285","90.6","13.5","6.4%","113.3",".497","10681"
"Ronald Acuna Jr.","ATL","156","715","41","127","101","37","10.6%","26.3%",".238",".337",".280",".365",".518",".369",".390","125","8.1","32.1","0.9","5.4","175","110","22","2","76","188","9","9",".883","1.01","24.4%","38.0%","37.6%","4.8%","24.8%","11.4%","26.7%","71.5%","45.3%","63.2%","80.0%","74.2%","41.6%","11.7%","47.1%","26.7%",".279","90.6","14.2","12.9%","115.9",".574","18401"
"Will Smith","LAD","54","196","15","30","42","2","9.2%","26.5%",".318",".264",".253",".337",".571",".369",".322","130","-0.8","7.1","3.3","1.6","43","19","9","0","18","52","5","0",".907","0.54","17.4%","28.9%","53.7%","13.8%","23.1%","17.1%","24.9%","65.2%","42.5%","56.9%","86.4%","76.7%","43.7%","9.9%","38.8%","29.0%",".222","89.4","23.7","9.9%","108.6",".449","19197"
"Dominic Smith","NYM","89","197","11","35","25","1","9.6%","22.3%",".243",".320",".282",".355",".525",".368",".322","134","-1.6","7.1","-5.9","0.7","50","29","10","0","19","44","1","2",".881","1.08","22.7%","40.2%","37.1%","8.2%","22.4%","3.8%","34.5%","70.1%","48.5%","65.8%","82.5%","75.3%","39.2%","12.0%","34.6%","26.7%",".239","88.3","15.1","6.8%","108.5",".433","15653"
"Willson Contreras","CHC","105","409","24","57","64","1","9.3%","24.9%",".261",".314",".272",".355",".533",".368",".347","126","0.2","14.3","-0.1","2.6","98","54","18","2","38","102","9","2",".888","1.48","15.8%","50.2%","34.0%","8.0%","27.3%","7.7%","37.4%","71.2%","49.9%","58.9%","79.4%","69.7%","36.9%","15.1%","41.5%","29.0%",".247","88.5","7.5","11.2%","113.1",".482","11609"
"Matt Olson","OAK","127","547","36","73","91","0","9.3%","25.2%",".277",".300",".267",".351",".545",".368",".388","135","-0.5","23.7","-1.7","4.1","129","67","26","0","51","138","12","0",".896","0.70","24.0%","31.4%","44.6%","13.8%","23.7%","5.6%","28.6%","67.6%","45.1%","68.6%","78.7%","75.0%","42.5%","11.3%","49.4%","27.6%",".278","92.8","19.2","14.2%","111.9",".578","14344"
"Ian Happ","CHC","58","156","11","25","30","2","9.6%","25.0%",".300",".286",".264",".333",".564",".368",".342","126","1.4","6.8","2.1","1.3","37","18","7","1","15","39","0","0",".898","1.02","15.8%","42.6%","41.6%","7.1%","26.2%","7.0%","34.0%","75.3%","51.9%","54.1%","82.1%","71.7%","43.4%","14.7%","38.2%","27.3%",".237","89.8","16.0","13.7%","112.7",".510","17919"
"Brad Miller","- - -","79","170","13","26","25","2","8.8%","26.5%",".305",".281",".260",".329",".565",".368",".348","127","0.2","6.2","0.4","1.2","40","20","6","1","15","45","1","0",".894","0.84","13.2%","39.6%","47.2%","16.0%","26.0%","4.8%","27.8%","71.5%","45.5%","58.7%","79.6%","72.0%","40.5%","12.7%","46.8%","28.7%",".242","92.6","17.6","12.8%","113.4",".519","12775"
"Michael Brantley","HOU","148","637","22","88","90","3","8.0%","10.4%",".191",".320",".311",".372",".503",".367",".357","132","0.0","26.3","-8.8","3.9","179","115","40","2","51","66","7","2",".875","1.47","23.9%","45.3%","30.8%","3.2%","14.0%","2.2%","29.2%","61.5%","43.7%","82.3%","95.8%","90.8%","44.9%","4.0%","36.5%","24.0%",".293","88.8","10.6","5.3%","108.9",".473","4106"
"Corey Dickerson","- - -","78","279","12","33","59","1","5.7%","20.1%",".262",".344",".304",".341",".565",".367",".322","126","-0.9","8.7","-3.9","1.3","79","37","28","2","16","56","0","0",".906","0.94","25.1%","36.2%","38.6%","17.5%","15.0%","10.7%","46.2%","77.8%","58.4%","71.6%","79.3%","75.6%","38.5%","14.2%","34.8%","24.1%",".262","87.1","16.2","8.2%","109.3",".473","10762"
"Tyler Heineman","MIA","5","12","1","1","2","0","0.0%","33.3%",".364",".333",".273",".273",".636",".366",".228","130","0.1","0.6","0.2","0.1","3","1","1","0","0","4","0","0",".909","1.00","42.9%","28.6%","28.6%","50.0%","50.0%","0.0%","45.5%","60.0%","53.2%","60.0%","80.0%","72.0%","53.2%","14.9%","25.0%","34.0%",".227","79.4","22.4","0.0%","97.5",".299","13897"
"Bryce Harper","PHI","157","682","35","98","114","15","14.5%","26.1%",".250",".313",".260",".372",".510",".365",".387","124","-0.6","21.2","-2.1","4.0","149","77","36","1","99","178","6","3",".882","1.01","23.9%","38.3%","37.8%","5.4%","23.5%","6.6%","31.6%","77.3%","48.3%","52.2%","79.7%","68.3%","36.4%","15.3%","45.6%","26.7%",".273","91.9","13.8","13.5%","116.4",".547","11579"
"Yuli Gurriel","HOU","144","612","31","85","104","5","6.0%","10.6%",".243",".289",".298",".343",".541",".364",".321","131","-2.6","21.4","-3.6","3.9","168","95","40","2","37","65","5","3",".884","0.97","22.4%","38.2%","39.4%","13.6%","15.6%","8.3%","35.4%","69.3%","49.7%","78.0%","92.1%","86.3%","42.2%","6.8%","37.4%","23.5%",".280","89.3","14.3","3.2%","110.6",".415","19198"
"David Dahl","COL","100","413","15","67","61","4","6.8%","26.6%",".222",".386",".302",".353",".524",".364",".342","111","0.6","6.8","-3.0","1.7","113","65","28","5","28","110","4","4",".877","1.28","26.1%","41.4%","32.5%","2.3%","17.2%","4.5%","37.9%","73.3%","52.1%","62.2%","79.2%","71.8%","40.1%","14.7%","39.5%","27.7%",".267","88.7","11.1","10.0%","107.1",".485","13744"
"Reese McGuire","TOR","30","105","5","14","11","0","6.7%","17.1%",".227",".324",".299",".346",".526",".364",".293","129","-0.2","3.7","5.1","1.2","29","17","7","0","7","18","0","0",".872","1.24","28.2%","39.7%","32.1%","4.0%","20.0%","6.5%","38.5%","70.0%","52.2%","62.5%","90.2%","78.6%","43.5%","11.1%","23.8%","27.4%",".247","86.7","13.2","3.8%","104.5",".379","15674"
"Mike Tauchman","NYY","87","296","13","46","47","6","11.5%","24.0%",".227",".333",".277",".361",".504",".364",".322","128","1.2","12.0","5.6","2.8","72","40","18","1","34","71","1","0",".865","1.25","24.9%","41.8%","33.3%","3.2%","20.6%","3.8%","22.8%","70.2%","43.1%","67.9%","85.8%","80.4%","42.8%","8.5%","38.9%","25.7%",".246","88.7","11.3","6.3%","109.8",".407","15274"
"Tim Anderson","CHW","123","518","18","81","56","17","2.9%","21.0%",".173",".399",".335",".357",".508",".363",".325","128","1.7","20.4","7.4","4.5","167","117","32","0","15","109","3","5",".865","1.76","23.8%","48.6%","27.6%","4.6%","16.7%","9.5%","45.2%","77.5%","58.5%","61.5%","89.9%","77.0%","41.1%","13.5%","37.9%","25.2%",".287","88.3","8.7","4.9%","107.8",".456","15172"
"Cameron Maybin","NYY","82","269","11","48","32","9","11.2%","26.8%",".209",".365",".285",".364",".494",".362",".339","128","0.7","10.3","-2.3","1.7","68","40","17","0","30","72","0","6",".858","1.05","19.4%","41.2%","39.4%","13.8%","16.9%","13.2%","27.3%","63.4%","41.9%","57.7%","83.0%","73.2%","40.5%","11.2%","39.5%","30.2%",".253","89.4","11.8","9.6%","110.5",".453","5223"
"Edwin Encarnacion","- - -","109","486","34","81","86","0","11.9%","21.2%",".287",".239",".244",".344",".531",".362",".367","130","1.0","19.6","-11.1","2.5","102","50","18","0","58","103","7","1",".875","0.61","18.6%","30.8%","50.6%","18.0%","21.1%","6.1%","28.2%","66.4%","43.6%","66.9%","81.7%","76.0%","40.2%","10.5%","42.1%","27.3%",".246","90.2","22.4","11.9%","113.0",".523","2151"
"Zack Greinke","- - -","36","56","3","7","8","1","3.6%","21.4%",".300",".314",".280",".308",".580",".362",".308","122","-0.3","1.4","6.9","1.0","14","6","4","1","2","12","0","1",".888","1.64","21.6%","48.6%","29.7%","9.1%","27.3%","0.0%","42.5%","71.1%","57.1%","51.4%","85.9%","73.3%","50.8%","15.3%","31.0%","29.4%",".246","88.9","5.9","9.5%","106.5",".448","1943"
"Joc Pederson","LAD","149","514","36","83","74","1","9.7%","21.6%",".289",".249",".249",".339",".538",".362",".347","126","0.1","17.6","-5.7","2.7","112","57","16","3","50","111","12","1",".876","1.02","17.4%","41.8%","40.9%","15.8%","25.9%","4.9%","30.2%","68.0%","45.7%","67.9%","84.0%","77.7%","41.2%","10.2%","42.8%","25.9%",".249","91.2","15.2","10.0%","113.7",".479","11899"
"Yasmani Grandal","MIL","153","632","28","79","77","5","17.2%","22.0%",".222",".279",".246",".380",".468",".361",".366","121","-5.1","12.5","21.6","5.3","126","70","26","2","109","139","5","1",".848","1.03","22.9%","39.1%","38.0%","12.6%","19.6%","3.4%","24.4%","59.5%","38.4%","63.3%","84.1%","76.2%","39.9%","9.1%","41.2%","29.2%",".241","90.7","14.2","10.3%","111.3",".475","11368"
"Luis Arraez","MIN","92","366","4","54","28","2","9.8%","7.9%",".104",".355",".334",".399",".439",".360",".334","126","1.8","13.7","-8.1","1.8","109","84","20","1","36","29","1","2",".838","1.43","29.4%","41.5%","29.1%","4.6%","4.6%","1.6%","26.9%","62.1%","42.0%","89.5%","95.4%","93.3%","42.8%","2.8%","22.7%","22.8%",".287","87.1","11.4","1.7%","102.2",".406","18568"
"Adam Duvall","ATL","41","130","10","17","19","0","5.4%","30.0%",".300",".306",".267",".315",".567",".360",".327","120","1.1","4.6","0.7","0.9","32","17","4","1","7","39","2","0",".882","0.45","12.3%","27.2%","60.5%","18.4%","20.4%","22.7%","34.9%","68.3%","48.7%","60.6%","82.6%","73.3%","41.1%","13.0%","32.9%","29.8%",".201","91.1","25.6","15.9%","112.3",".542","10950"
"Aristides Aquino","CIN","56","225","19","31","47","7","7.1%","26.7%",".317",".266",".259",".316",".576",".360",".334","117","1.6","6.6","0.8","1.4","53","26","8","0","16","60","2","0",".891","0.77","20.4%","34.7%","44.9%","19.7%","28.8%","3.9%","41.2%","83.0%","55.7%","54.8%","76.0%","65.7%","34.7%","19.1%","37.4%","27.9%",".245","87.8","18.7","10.9%","118.3",".498","15482"
"Hunter Dozier","KCR","139","586","26","75","84","2","9.4%","25.3%",".243",".339",".279",".348",".522",".360",".338","123","-2.1","15.4","-7.9","2.8","146","81","29","10","55","148","3","2",".870","0.78","21.6%","34.5%","43.9%","10.2%","15.6%","8.4%","30.1%","66.0%","44.7%","50.1%","90.4%","74.3%","40.6%","11.5%","42.9%","29.2%",".260","91.1","16.7","8.9%","115.1",".468","15117"
"Luke Voit","NYY","118","510","21","72","62","0","13.9%","27.8%",".200",".345",".263",".378",".464",".360",".365","126","-3.8","13.1","-16.4","1.5","113","70","21","1","71","142","9","0",".842","1.14","25.7%","39.6%","34.7%","1.0%","21.0%","6.1%","26.6%","78.6%","47.4%","44.2%","78.1%","66.7%","40.1%","15.8%","41.0%","27.8%",".246","89.7","12.5","13.2%","112.6",".495","14811"
"Gleyber Torres","NYY","144","604","38","96","90","5","7.9%","21.4%",".256",".296",".278",".337",".535",".358",".340","125","-0.5","18.8","-4.0","3.6","152","88","26","0","48","129","3","2",".871","0.89","20.9%","37.2%","41.9%","8.5%","21.5%","4.5%","35.1%","76.3%","51.8%","60.3%","83.8%","74.4%","40.6%","13.3%","36.1%","25.7%",".257","89.1","17.7","9.4%","109.6",".492","16997"
"Wilmer Flores","ARI","89","285","9","31","37","0","5.3%","10.9%",".170",".332",".317",".361",".487",".358",".331","120","-1.9","5.5","0.5","1.5","84","57","18","0","15","31","4","0",".848","0.97","24.7%","37.0%","38.3%","15.6%","10.0%","3.4%","31.3%","64.4%","45.9%","85.1%","92.7%","89.7%","44.0%","4.7%","30.6%","24.3%",".285","87.4","16.4","4.7%","106.3",".436","5827"
