"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Travis Ishikawa","SFG","120","363","9","49","39","2","8.3%","24.5%",".126",".330",".261",".329",".387",".316","","91","0.9","-3.3","3.6","1.2","85","64","10","2","30","89","4","2",".715","1.20","18.5%","44.5%","37.0%","4.5%","10.2%","6.6%","27.2%","71.9%","48.0%","45.8%","83.1%","71.8%","46.4%","13.5%","","27.6%","","","","","","","4793"
"Joe Inglett","TOR","36","99","0","11","6","3","8.1%","21.2%",".067",".368",".281",".347",".348",".315","","87","1.2","-0.4","-4.4","-0.1","25","20","4","1","8","21","1","1",".695","0.82","22.7%","34.8%","42.4%","7.1%","0.0%","4.3%","24.7%","73.5%","47.9%","70.0%","88.9%","83.8%","47.6%","7.8%","","24.3%","","","","","","","7254"
"Alex Gordon","KCR","49","189","6","28","22","5","11.1%","22.8%",".146",".276",".232",".324",".378",".315","","87","2.3","-0.9","-1.6","0.4","38","26","6","0","21","43","2","0",".703","1.04","14.3%","43.7%","42.0%","8.0%","12.0%","5.8%","24.3%","70.6%","45.1%","58.2%","84.0%","76.3%","44.8%","10.7%","","24.8%","","","","","","","5209"
"Delwyn Young","PIT","124","388","7","40","43","2","7.5%","23.2%",".116",".337",".266",".326",".381",".315","","90","-3.7","-8.6","-4.9","-0.1","94","69","16","2","29","90","3","0",".707","1.41","21.6%","45.8%","32.6%","17.4%","8.1%","3.3%","29.2%","70.4%","48.2%","65.4%","86.8%","79.8%","46.0%","9.7%","","26.1%","","","","","","","4563"
"Micah Hoffpauir","CHC","105","257","10","28","35","1","7.8%","17.9%",".188",".256",".239",".300",".427",".315","","84","2.0","-3.0","-5.3","0.0","56","33","12","1","20","46","1","0",".727","0.54","20.5%","27.9%","51.6%","13.3%","10.2%","3.8%","31.4%","75.5%","52.7%","60.6%","90.2%","81.0%","48.2%","10.1%","","22.0%","","","","","","","4342"
"Jeff Francoeur","- - -","157","632","15","72","76","6","3.6%","14.6%",".143",".305",".280",".309",".423",".315","","90","-2.1","-9.7","-9.6","0.1","166","115","32","4","23","92","6","4",".732","0.91","20.6%","37.9%","41.5%","9.5%","7.1%","4.7%","35.3%","81.4%","57.8%","66.2%","88.8%","81.8%","48.9%","10.5%","","20.4%","","","","","","","4792"
"Jayson Nix","CHW","94","290","12","36","32","10","9.7%","22.1%",".184",".249",".224",".308",".408",".315","","83","0.7","-5.3","3.5","0.8","57","34","11","0","28","64","4","2",".716","0.81","13.0%","38.9%","48.2%","18.3%","12.9%","6.7%","23.3%","63.9%","42.2%","51.0%","89.2%","78.0%","46.7%","9.3%","","27.8%","","","","","","","3790"
"Nick Hundley","SDP","78","289","8","23","30","5","9.7%","26.3%",".168",".303",".238",".313",".406",".315","","96","0.9","-0.4","-1.2","0.7","61","36","15","2","28","76","1","1",".719","0.67","21.5%","31.5%","47.0%","14.1%","9.4%","15.8%","22.1%","66.7%","45.2%","42.1%","85.3%","75.1%","51.9%","11.1%","","28.7%","","","","","","","3376"
"Bobby Scales","CHC","51","138","3","15","15","0","8.0%","23.2%",".169",".300",".242",".312",".411",".314","","84","-0.3","-3.0","2.5","0.4","30","17","8","2","11","32","2","0",".723","1.14","14.1%","45.7%","40.2%","5.4%","8.1%","2.4%","22.2%","69.2%","45.0%","50.8%","83.9%","75.5%","48.6%","10.9%","","26.4%","","","","","","","2673"
"Ty Wigginton","BAL","122","436","11","44","41","1","5.3%","13.1%",".127",".294",".273",".314",".400",".314","","84","-6.7","-15.5","-15.6","-1.6","112","82","19","0","23","57","2","2",".714","1.09","17.8%","42.9%","39.3%","12.9%","7.9%","5.9%","27.0%","71.0%","48.3%","55.6%","86.6%","77.6%","48.4%","10.9%","","25.7%","","","","","","","1491"
"Tony Clark","ARI","36","78","4","7","11","0","14.1%","30.8%",".242",".205",".182",".295",".424",".314","","82","-0.7","-2.4","-1.3","-0.1","12","4","4","0","11","24","0","0",".719","1.11","11.6%","46.5%","41.9%","5.6%","22.2%","5.0%","27.6%","65.2%","44.3%","48.9%","75.0%","65.9%","44.3%","14.9%","","29.8%","","","","","","","182"
"Tony Gwynn","SDP","119","451","2","59","21","11","10.6%","14.4%",".074",".316",".270",".350",".344",".314","","96","1.2","-1.1","11.5","2.4","106","87","11","6","48","65","2","7",".693","1.56","24.1%","46.3%","29.7%","6.3%","2.1%","10.1%","16.7%","55.7%","36.7%","58.6%","94.3%","86.4%","51.4%","4.9%","","27.4%","","","","","","","6141"
"Jerry Hairston","- - -","131","433","10","62","39","7","7.4%","12.5%",".144",".266",".251",".315",".394",".314","","85","0.7","-7.4","1.8","0.8","96","62","23","1","32","54","6","4",".710","0.79","23.1%","34.0%","42.9%","14.4%","7.2%","6.4%","27.2%","61.5%","44.7%","73.7%","93.4%","87.5%","51.2%","5.5%","","24.1%","","","","","","","144"
"Chris Young","ARI","134","501","15","54","42","11","11.8%","26.5%",".187",".268",".212",".311",".400",".313","","82","3.3","-7.7","-3.9","0.4","92","45","28","4","59","133","4","4",".711","0.47","18.2%","26.3%","55.6%","22.4%","9.1%","6.4%","17.8%","61.3%","39.2%","46.7%","81.6%","73.6%","49.4%","10.3%","","30.0%","","","","","","","3882"
"Elvis Andrus","TEX","145","541","6","72","40","33","7.4%","14.2%",".106",".305",".267",".329",".373",".313","","81","8.7","-4.4","18.3","3.3","128","97","17","8","40","77","6","6",".702","2.40","21.9%","55.1%","23.0%","8.9%","6.7%","6.0%","19.6%","59.2%","39.6%","67.7%","93.4%","87.1%","50.6%","5.0%","","25.5%","","","","","","","8709"
"Hank Blalock","TEX","123","495","25","62","66","2","5.3%","21.8%",".225",".249",".234",".277",".459",".313","","81","0.2","-11.8","-9.8","-0.4","108","58","21","4","26","108","3","0",".736","0.85","18.4%","37.4%","44.1%","8.2%","15.8%","5.2%","29.7%","71.3%","48.3%","57.4%","86.5%","76.6%","44.8%","11.3%","","26.3%","","","","","","","1419"
"Alfonso Soriano","CHC","117","522","20","64","55","9","7.7%","22.6%",".182",".279",".241",".303",".423",".313","","83","1.5","-9.4","-8.2","-0.1","115","69","25","1","40","118","3","2",".726","0.68","18.8%","33.0%","48.2%","9.2%","11.5%","5.9%","36.3%","72.1%","52.2%","53.9%","87.2%","74.3%","44.4%","13.2%","","26.3%","","","","","","","847"
"So Taguchi","CHC","6","12","0","1","0","0","8.3%","33.3%",".091",".429",".273",".333",".364",".313","","83","0.0","-0.3","-0.4","0.0","3","2","1","0","1","4","0","0",".697","4.00","28.6%","57.1%","14.3%","0.0%","0.0%","0.0%","27.3%","59.1%","43.2%","50.0%","84.6%","73.7%","50.0%","11.4%","","36.4%","","","","","","","1186"
"Andy Sonnanstine","TBR","25","12","0","3","1","0","8.3%","50.0%",".091",".600",".273",".333",".364",".313","","90","0.0","-0.2","1.3","0.2","3","2","1","0","1","6","0","0",".697","2.00","25.0%","50.0%","25.0%","0.0%","0.0%","0.0%","0.0%","46.7%","26.9%","","57.1%","57.1%","57.7%","11.1%","","44.4%","","","","","","","7667"
"Everth Cabrera","SDP","103","438","2","59","31","25","10.5%","20.1%",".106",".325",".255",".342",".361",".313","","95","2.4","-0.1","-4.9","0.9","96","68","18","8","46","88","5","8",".703","2.79","14.8%","62.7%","22.5%","8.2%","3.3%","14.1%","23.2%","56.9%","39.9%","59.2%","91.5%","82.1%","49.5%","7.1%","","27.5%","","","","","","","8155"
"Kevin Kouzmanoff","SDP","141","573","18","50","88","1","4.7%","18.5%",".164",".285",".255",".302",".420",".313","","95","-3.7","-7.2","9.9","2.1","135","85","31","1","27","106","11","0",".722","1.23","19.6%","44.3%","36.1%","7.1%","11.6%","3.2%","30.9%","76.6%","52.4%","56.2%","86.0%","76.7%","46.9%","12.2%","","23.6%","","","","","","","5995"
"Gary Matthews Jr.","LAA","103","360","4","44","50","4","11.1%","20.6%",".111",".313",".250",".336",".361",".312","","87","2.3","-3.7","-18.7","-1.0","79","54","19","2","40","74","2","1",".697","1.08","18.9%","42.2%","38.9%","10.5%","4.2%","2.9%","21.1%","62.3%","41.2%","58.1%","84.8%","77.8%","48.7%","9.1%","","28.6%","","","","","","","153"
"Alcides Escobar","MIL","38","134","1","20","11","4","3.0%","13.4%",".064",".346",".304",".333",".368",".312","","87","1.6","-0.5","0.1","0.4","38","33","3","1","4","18","2","2",".701","1.70","16.8%","52.3%","30.8%","6.1%","3.0%","16.1%","28.3%","63.6%","46.4%","61.2%","92.5%","83.2%","51.3%","7.8%","","26.7%","","","","","","","6310"
"Frank Catalanotto","MIL","77","162","1","18","9","2","8.6%","14.2%",".104",".320",".278",".346",".382",".312","","87","1.4","-1.1","-2.9","0.1","40","30","6","3","14","23","2","0",".728","1.60","15.4%","52.0%","32.5%","17.5%","2.5%","6.3%","23.2%","72.1%","47.1%","65.7%","91.9%","85.3%","49.0%","6.6%","","23.0%","","","","","","","1241"
"Ramon Hernandez","CIN","81","331","5","25","37","1","10.0%","10.3%",".105",".274",".258",".336",".362",".312","","84","-3.1","-9.5","-0.4","0.0","74","55","13","1","33","34","3","0",".699","1.57","19.1%","49.4%","31.5%","16.0%","6.2%","2.4%","20.9%","63.4%","41.8%","70.5%","90.5%","85.4%","49.2%","6.0%","","24.3%","","","","","","","918"
"Chris Davis","TEX","113","419","21","48","59","0","5.7%","35.8%",".205",".324",".238",".284",".442",".312","","80","1.5","-9.1","-10.8","-0.5","93","56","15","1","24","150","2","0",".726","0.80","20.6%","35.4%","44.0%","2.8%","19.6%","8.1%","33.7%","75.6%","52.9%","49.3%","70.4%","63.1%","45.8%","19.5%","","33.0%","","","","","","","9272"
"Jimmy Rollins","PHI","155","725","21","100","77","31","6.1%","9.7%",".173",".251",".250",".296",".423",".312","","85","4.2","-9.0","11.5","2.5","168","99","43","5","44","70","2","8",".719","0.97","19.2%","39.7%","41.1%","13.7%","8.5%","3.8%","22.5%","64.6%","43.5%","72.4%","94.4%","88.7%","49.8%","4.9%","","23.8%","","","","","","","971"
"Vernon Wells","TOR","158","684","15","84","66","17","7.0%","12.6%",".140",".279",".260",".311",".400",".312","","84","3.1","-10.3","-14.3","-0.1","164","109","37","3","48","86","1","4",".711","1.01","14.8%","42.8%","42.4%","14.6%","6.4%","8.1%","24.6%","70.1%","46.4%","62.3%","90.9%","83.0%","47.7%","7.7%","","23.7%","","","","","","","1326"
"Colby Rasmus","STL","147","520","16","72","52","3","6.9%","18.3%",".156",".282",".251",".307",".407",".311","","89","5.9","-1.2","11.5","2.7","119","79","22","2","36","95","3","1",".714","0.76","19.6%","34.7%","45.7%","5.3%","9.4%","6.2%","25.2%","73.4%","49.6%","50.6%","88.0%","78.6%","50.6%","10.5%","","24.2%","","","","","","","9893"
"Ryan Spilborghs","COL","133","393","8","55","48","9","8.7%","20.1%",".153",".288",".241",".310",".395",".311","","76","1.9","-9.8","-1.2","0.1","85","50","24","3","34","79","2","5",".705","1.28","17.5%","46.4%","36.1%","4.0%","8.1%","11.0%","21.0%","68.4%","44.5%","50.0%","84.6%","76.4%","49.6%","10.5%","","26.8%","","","","","","","4521"
"Luis Valbuena","CLE","103","398","10","52","31","2","6.5%","20.9%",".166",".296",".250",".298",".416",".311","","85","-0.4","-7.6","-6.2","0.0","92","54","25","3","26","83","0","3",".714","1.09","22.2%","40.5%","37.3%","14.4%","9.6%","3.5%","25.3%","66.2%","45.8%","56.8%","88.2%","79.6%","50.3%","9.2%","","28.1%","","","","","","","4969"
"Mark Kotsay","- - -","67","206","4","16","23","3","7.3%","10.2%",".112",".291",".278",".327",".390",".311","","81","-1.8","-6.8","-5.8","-0.5","52","39","9","0","15","21","0","2",".717","1.40","18.9%","47.3%","33.7%","5.3%","7.0%","3.8%","20.6%","74.0%","46.7%","60.8%","92.3%","85.1%","48.9%","6.8%","","21.3%","","","","","","","1042"
"Matt Murton","COL","29","56","1","7","6","2","7.1%","25.0%",".154",".324",".250",".304",".404",".311","","76","0.8","-0.9","-0.6","0.0","13","7","5","0","4","14","0","0",".707","0.94","13.2%","42.1%","44.7%","5.9%","5.9%","6.3%","17.5%","66.1%","45.1%","64.7%","81.0%","78.2%","56.7%","9.8%","","29.5%","","","","","","","6307"
"Geovany Soto","CHC","102","389","11","27","47","1","12.9%","19.8%",".163",".246",".218",".321",".381",".311","","81","-3.5","-12.5","12.9","1.3","72","41","19","1","50","77","3","0",".702","0.98","18.1%","40.5%","41.3%","6.5%","10.3%","4.8%","18.0%","65.2%","40.7%","47.5%","87.4%","78.3%","48.1%","8.8%","","26.8%","","","","","","","3707"
"Edwin Maysonet","HOU","39","79","1","9","7","0","6.3%","24.1%",".072",".380",".290",".333",".362",".310","","87","-0.1","-1.3","1.5","0.3","20","17","2","0","5","19","0","0",".696","1.64","26.0%","46.0%","28.0%","0.0%","7.1%","4.3%","26.4%","58.3%","43.8%","75.7%","81.6%","80.0%","54.5%","8.6%","","30.4%","","","","","","","5735"
"Darnell McDonald","CIN","47","111","2","12","10","1","4.5%","27.9%",".133",".361",".267",".306",".400",".310","","83","-1.0","-3.3","-1.0","-0.1","28","19","6","1","5","31","1","0",".706","1.35","17.6%","47.3%","35.1%","15.4%","7.7%","8.6%","35.0%","74.1%","52.7%","43.9%","84.6%","69.8%","45.2%","15.8%","","27.8%","","","","","","","1867"
"Jeff Keppinger","HOU","107","344","7","35","29","0","7.8%","9.6%",".131",".266",".256",".320",".387",".310","","87","-1.9","-7.5","-1.4","0.2","78","55","13","3","27","33","3","2",".707","1.82","18.3%","52.7%","28.9%","5.1%","8.9%","3.5%","18.4%","56.4%","38.0%","82.6%","94.1%","91.4%","51.4%","3.2%","","26.7%","","","","","","","3856"
"Henry Blanco","SDP","67","232","6","21","16","0","11.2%","21.6%",".147",".282",".235",".320",".382",".310","","94","-2.8","-4.7","14.5","1.7","48","30","12","0","26","50","0","0",".703","0.94","16.1%","40.6%","43.2%","10.4%","9.0%","11.1%","26.2%","64.3%","44.9%","47.5%","86.6%","75.0%","49.2%","11.1%","","27.8%","","","","","","","81"
"Ramon Santiago","DET","93","296","7","29","35","1","5.7%","19.3%",".118",".313",".267",".318",".385",".310","","82","-0.6","-7.3","1.7","0.5","70","55","6","2","17","57","4","2",".704","1.30","17.7%","46.5%","35.9%","9.9%","9.9%","3.3%","27.8%","68.4%","48.8%","69.9%","90.7%","85.0%","51.9%","7.2%","","24.5%","","","","","","","1417"
"Lastings Milledge","- - -","65","265","4","21","21","7","4.9%","17.7%",".094",".328",".279",".323",".373",".310","","86","-0.4","-4.9","-2.2","0.1","68","53","11","0","13","47","4","4",".696","1.09","20.7%","41.4%","37.9%","10.7%","5.3%","6.1%","30.1%","68.4%","48.5%","67.3%","84.4%","78.9%","48.0%","10.3%","","27.4%","","","","","","","6441"
"Ryan Hanigan","CIN","90","293","3","22","11","0","12.6%","10.6%",".068",".289",".263",".361",".331",".310","","83","-3.3","-9.5","31.0","3.1","66","56","6","1","37","31","2","0",".692","1.77","24.2%","48.4%","27.4%","6.7%","5.0%","2.8%","17.4%","55.3%","36.3%","71.3%","94.4%","88.9%","49.9%","3.9%","","25.9%","","","","","","","4952"
"Kyle Phillips","TOR","5","18","0","1","2","0","0.0%","22.2%",".167",".357",".278",".278",".444",".309","","83","-0.1","-0.5","0.1","0.0","5","2","3","0","0","4","0","0",".722","0.44","7.1%","28.6%","64.3%","0.0%","0.0%","0.0%","37.8%","70.0%","52.2%","71.4%","81.0%","77.1%","44.8%","11.6%","","26.1%","","","","","","","4740"
"Eugenio Velez","SFG","84","307","5","40","31","11","5.2%","17.9%",".133",".313",".267",".308",".400",".309","","86","2.8","-2.5","-1.7","0.6","76","53","13","5","16","55","2","5",".708","1.85","17.3%","53.7%","29.0%","6.0%","7.5%","4.8%","27.8%","71.8%","49.9%","60.3%","87.9%","80.2%","50.2%","9.8%","","25.9%","","","","","","","3893"
"Ramiro Pena","NYY","69","121","1","17","10","4","4.1%","16.5%",".096",".340",".287",".317",".383",".309","","80","0.4","-2.6","1.2","0.3","33","25","6","1","5","20","0","1",".699","0.94","23.9%","37.0%","39.1%","11.1%","2.8%","17.6%","36.0%","66.5%","51.4%","71.4%","92.4%","85.1%","50.5%","7.8%","","24.6%","","","","","","","8841"
"Orlando Cabrera","- - -","160","708","9","83","77","13","5.1%","10.0%",".105",".302",".284",".316",".389",".309","","85","2.1","-10.9","-5.9","0.8","186","138","36","3","36","71","0","4",".705","1.27","18.6%","45.5%","35.9%","9.4%","4.2%","6.3%","27.1%","65.6%","47.3%","70.0%","93.5%","87.1%","52.5%","6.1%","","24.4%","","","","","","","766"
"Chris Duncan","STL","87","304","5","25","32","0","13.5%","22.0%",".131",".283",".227",".329",".358",".309","","87","-0.2","-5.1","-9.0","-0.4","59","37","15","2","41","67","0","1",".687","1.46","14.8%","50.5%","34.7%","11.8%","7.4%","6.1%","23.7%","66.4%","42.8%","43.9%","89.5%","75.5%","44.8%","10.4%","","26.7%","","","","","","","2722"
"Russell Martin","LAD","143","588","7","63","53","11","11.7%","13.6%",".079",".284",".250",".352",".329",".309","","87","-3.0","-12.3","24.4","3.1","126","100","19","0","69","80","11","6",".680","1.59","20.5%","48.8%","30.7%","14.6%","5.4%","9.7%","19.5%","61.9%","40.1%","60.1%","90.1%","82.6%","48.7%","6.9%","","26.1%","","","","","","","4616"
"Mark Ellis","OAK","105","410","10","52","61","10","5.6%","13.2%",".141",".280",".263",".305",".403",".309","","86","0.8","-6.5","3.0","1.1","99","66","23","0","23","54","2","3",".708","1.02","20.4%","40.2%","39.3%","11.6%","7.8%","4.5%","26.6%","64.6%","46.8%","66.0%","92.6%","85.5%","53.0%","6.7%","","25.0%","","","","","","","1443"
"Bengie Molina","SFG","132","520","20","52","80","0","2.5%","13.1%",".177",".266",".265",".285",".442",".308","","86","-7.1","-16.2","6.3","0.6","130","84","25","1","13","68","5","0",".727","0.58","16.8%","30.6%","52.5%","11.4%","8.8%","1.5%","42.2%","77.1%","58.3%","71.8%","87.8%","81.6%","46.2%","10.7%","","21.5%","","","","","","","24"
"Augie Ojeda","ARI","103","310","1","38","16","3","10.3%","9.0%",".098",".271",".246",".340",".345",".308","","79","2.3","-5.9","10.2","1.4","65","44","17","3","32","28","6","1",".685","1.22","15.4%","46.5%","38.2%","11.5%","1.1%","1.9%","22.8%","66.3%","44.2%","74.2%","92.8%","87.9%","49.2%","5.3%","","22.6%","","","","","","","297"
"John Mayberry","PHI","39","60","4","8","8","0","3.3%","38.3%",".263",".267",".211",".250",".474",".308","","83","0.0","-1.3","-3.2","-0.3","12","5","3","0","2","23","1","0",".724","0.75","17.6%","35.3%","47.1%","12.5%","25.0%","8.3%","34.4%","61.4%","46.9%","44.4%","82.9%","67.8%","46.5%","15.0%","","32.5%","","","","","","","3390"
"Kenji Johjima","SEA","71","258","9","24","22","2","4.7%","10.9%",".159",".246",".247",".296",".406",".308","","86","-1.5","-6.0","-3.6","0.0","59","39","11","0","12","28","5","2",".702","1.39","13.3%","50.5%","36.2%","13.2%","11.8%","4.7%","28.8%","64.2%","45.6%","68.2%","95.5%","86.4%","47.3%","6.2%","","23.8%","","","","","","","5811"
"Gabe Gross","TBR","115","326","6","31","36","6","12.9%","24.2%",".128",".293",".227",".326",".355",".307","","86","-1.1","-6.7","1.2","0.6","64","41","16","1","42","79","0","3",".681","1.11","23.2%","40.4%","36.5%","8.1%","8.1%","4.9%","22.1%","64.3%","42.3%","59.2%","84.0%","77.3%","47.9%","9.5%","","27.6%","","","","","","","2184"
"Jason Varitek","BOS","109","425","14","41","51","0","12.7%","21.2%",".181",".235",".209",".313",".390",".307","","77","-4.4","-16.6","3.4","0.2","76","38","24","0","54","90","3","0",".703","0.79","15.5%","37.4%","47.1%","16.0%","10.7%","4.8%","25.3%","64.6%","43.6%","57.2%","81.9%","74.2%","46.6%","11.1%","","28.6%","","","","","","","217"
"Jhonny Peralta","CLE","151","645","11","57","83","0","7.9%","20.8%",".120",".309",".254",".316",".375",".307","","83","-5.2","-19.2","4.0","0.7","148","101","35","1","51","134","4","2",".690","1.64","19.2%","50.2%","30.6%","8.6%","7.9%","4.4%","26.0%","69.4%","46.8%","58.8%","85.4%","77.6%","47.8%","10.3%","","25.9%","","","","","","","1738"
"Nomar Garciaparra","OAK","65","169","3","17","16","2","4.7%","16.6%",".106",".323",".281",".314",".388",".307","","84","1.1","-2.2","-4.5","-0.1","45","34","8","0","8","28","0","0",".701","0.77","24.1%","33.1%","42.9%","14.0%","5.3%","4.5%","36.9%","81.2%","58.7%","59.4%","89.8%","80.1%","49.3%","11.5%","","19.8%","","","","","","","190"
"Brian Anderson","- - -","86","231","4","32","18","3","10.0%","23.4%",".104",".310",".243",".328",".347",".306","","78","-1.9","-8.3","-0.4","-0.1","49","36","9","0","23","54","3","6",".674","1.21","13.5%","47.3%","39.2%","15.5%","6.9%","5.7%","26.3%","60.9%","42.4%","54.2%","85.7%","75.3%","46.5%","10.5%","","28.7%","","","","","","","6144"
"Mike Jacobs","KCR","128","478","19","46","61","0","8.6%","27.6%",".173",".282",".228",".297",".401",".306","","80","-3.1","-14.8","-10.9","-0.9","99","63","16","1","41","132","2","0",".698","0.82","17.2%","37.3%","45.5%","16.7%","13.8%","3.5%","25.4%","66.1%","44.6%","49.8%","85.9%","75.0%","47.1%","11.1%","","28.8%","","","","","","","2231"
