"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Jose Berrios","MIN","32","4","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".252","-100","0.0","-1.0","0.5","0.0","0","0","0","0","0","2","0","0",".000","1.00","50.0%","50.0%","0.0%","0.0%","0.0%","0.0%","28.6%","62.5%","46.7%","0.0%","60.0%","42.9%","53.3%","26.7%","0.0%","40.0%",".267","86.6","5.3","0.0%","94.5",".313","14168"
"Ray Black","SFG","26","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14244"
"Luke Bard","LAA","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14288"
"Wandy Peralta","CIN","59","3","0","0","0","0","0.0%","33.3%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.8","0.4","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","40.0%","66.7%","50.0%","50.0%","50.0%","50.0%","37.5%","25.0%","0.0%","50.0%","","","","0.0%","","","14295"
"Frankie Montas","OAK","13","5","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-1.3","0.6","-0.1","0","0","0","0","0","5","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","25.0%","72.7%","52.6%","50.0%","37.5%","40.0%","57.9%","31.6%","","57.9%","","","","","","","14309"
"Williams Jerez","LAA","17","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14338"
"Caleb Frare","CHW","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14353"
"Jake Thompson","PHI","9","2","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","2","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","40.0%","60.0%","50.0%","50.0%","100.0%","80.0%","50.0%","10.0%","","50.0%","","","","","","","14371"
"Tyler Glasnow","- - -","45","3","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.8","0.4","0.0","0","0","0","0","0","3","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","60.0%","33.3%","45.5%","0.0%","50.0%","20.0%","54.5%","36.4%","","72.7%","","","","","","","14374"
"Amir Garrett","CIN","66","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".239","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","1","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","50.0%","25.0%","","100.0%","100.0%","50.0%","0.0%","100.0%","25.0%",".264","96.4","3.6","0.0%","96.4",".292","14375"
"Yohander Mendez","TEX","8","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".024","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","1","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","","40.0%","40.0%","","50.0%","50.0%","100.0%","20.0%","0.0%","80.0%",".024","68.3","-12.9","0.0%","68.3",".027","14391"
"Adam Conley","MIA","52","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14457"
"Jose Valdez","SFG","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14470"
"J.B. Wendelken","OAK","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14506"
"Thyago Vieira","CHW","16","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14510"
"Jose Leclerc","TEX","59","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14524"
"Jose Ruiz","CHW","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14552"
"James Hoyt","HOU","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14605"
"Rowan Wick","SDP","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14646"
"Dillon Maples","CHC","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14672"
"Duane Underwood Jr.","CHC","1","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".222","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","100.0%","50.0%","75.0%","50.0%","100.0%","66.7%","50.0%","25.0%","0.0%","50.0%",".247","66.9","11.5","0.0%","66.9",".262","14677"
"Keone Kela","- - -","54","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14696"
"Anthony Banda","TBR","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14706"
"Edwin Diaz","SEA","73","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14710"
"Ty Buttrey","LAA","16","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14719"
"Jose Fernandez","TOR","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14733"
"Paul Blackburn","OAK","6","2","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".107","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","50.0%","100.0%","60.0%","50.0%","100.0%","66.7%","20.0%","20.0%","0.0%","40.0%",".113","64.6","-43.3","0.0%","64.6",".121","14739"
"Tyler Olson","CLE","43","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14741"
"Wes Parsons","ATL","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","66.7%","0.0%","50.0%","0.0%","","0.0%","25.0%","50.0%","","75.0%","","","","","","","14764"
"Julio Urias","LAD","3","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","75.0%","0.0%","","75.0%","","","","","","","14765"
"Emilio Pagan","OAK","55","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14771"
"Buck Farmer","DET","66","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14814"
"Dylan Covey","CHW","27","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","25.0%","0.0%","20.0%","100.0%","","100.0%","20.0%","0.0%","","0.0%","","","","","","","14825"
"Bobby Wahl","NYM","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14832"
"Nick Rumbelow","SEA","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14867"
"Ben Lively","- - -","11","7","0","0","0","0","0.0%","28.6%",".000",".000",".000",".000",".000",".000",".216","-100","0.0","-1.8","0.8","-0.1","0","0","0","0","0","2","0","0",".000","4.00","0.0%","80.0%","20.0%","100.0%","0.0%","0.0%","26.7%","82.4%","56.3%","100.0%","78.6%","83.3%","53.1%","9.4%","40.0%","25.0%",".213","81.7","0.1","0.0%","107.5",".257","14932"
"Reyes Moronta","SFG","69","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","0.0%","0.0%","","","","100.0%","0.0%","","100.0%","","","","","","","14966"
"Tyler Webb","- - -","22","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","25.0%","100.0%","40.0%","0.0%","0.0%","0.0%","20.0%","40.0%","","60.0%","","","","","","","14974"
"Giovanny Gallegos","- - -","6","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".080","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","","50.0%","50.0%","","100.0%","100.0%","100.0%","0.0%","0.0%","50.0%",".080","82.0","-37.0","0.0%","82.0",".090","14986"
"Scott Barlow","KCR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","14993"
"Luis Santos","TOR","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15006"
"Yacksel Rios","PHI","36","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","66.7%","0.0%","","0.0%","33.3%","66.7%","","100.0%","","","","","","","15007"
"Corey Knebel","MIL","57","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15010"
"Alex Reyes","STL","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","50.0%","33.3%","","100.0%","100.0%","66.7%","0.0%","","66.7%","","","","","","","15015"
"Victor Alcantara","DET","27","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15028"
"Kyle Crockett","CIN","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15033"
"Chase De Jong","MIN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15036"
"Tim Mayza","TOR","37","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15042"
"Lou Trivino","OAK","69","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15043"
"Trevor Gott","WSN","20","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15046"
"Austin Voth","WSN","4","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".066","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","1","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","40.0%","50.0%","42.9%","50.0%","100.0%","66.7%","28.6%","14.3%","0.0%","42.9%",".073","45.3","-31.6","0.0%","45.3",".073","15047"
"Silvino Bracho","ARI","31","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15051"
"Jaime Schultz","TBR","22","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15066"
"Yency Almonte","COL","14","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".114","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","","100.0%","100.0%","","100.0%","100.0%","100.0%","0.0%","0.0%","0.0%",".127","67.9","-47.6","0.0%","67.9",".127","15068"
"Kyle McGowin","WSN","5","2","0","1","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".048","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","50.0%","100.0%","75.0%","100.0%","100.0%","100.0%","50.0%","0.0%","0.0%","0.0%",".053","82.9","-20.7","0.0%","82.9",".053","15071"
"Hunter Wood","TBR","31","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15091"
"Rob Zastryzny","CHC","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15094"
"Luke Farrell","CHC","20","5","0","0","0","0","0.0%","60.0%",".000",".000",".000",".000",".000",".000",".036","-100","0.0","-1.3","0.6","-0.1","0","0","0","0","0","3","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","14.3%","22.2%","18.8%","0.0%","100.0%","66.7%","56.3%","6.3%","0.0%","50.0%",".035","92.1","-13.1","0.0%","92.1",".044","15101"
"Jimmie Sherfy","ARI","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15118"
"Tyler Danish","CHW","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15126"
"Drew Anderson","PHI","5","4","0","0","0","0","0.0%","25.0%",".000",".000",".000",".000",".000",".000",".095","-100","0.0","-1.0","0.5","0.0","0","0","0","0","0","1","0","0",".000","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","66.7%","50.0%","58.3%","50.0%","66.7%","57.1%","50.0%","25.0%","33.3%","41.7%",".102","89.6","-12.7","0.0%","96.2",".111","15130"
"Jake Newberry","KCR","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15136"
"Jimmy Yacabonis","BAL","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","15157"
"Braden Shipley","ARI","3","2","0","1","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".030","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","50.0%","50.0%","0.0%","0.0%","100.0%","20.0%","75.0%","44.4%","100.0%","66.7%","75.0%","44.4%","11.1%","0.0%","33.3%",".032","72.2","15.5","0.0%","80.0",".032","15158"
"Luiz Gohara","ATL","9","2","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","2","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%","100.0%","25.0%","33.3%","28.6%","42.9%","71.4%","","71.4%","","","","","","","15166"
"Dustin Peterson","ATL","2","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.5","0.0","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","20.0%","71.4%","50.0%","0.0%","100.0%","83.3%","58.3%","8.3%","0.0%","25.0%",".000","88.1","48.0","0.0%","88.1",".000","15189"
